Gene_ID	MA001	MA002	MA003	MA004	MA005	MA006	MA007	MA008	MA009	MA010	MA011	MA012	MA013	MH001	MH002	MH003	MH004	MH005	MH006	MH007	MH008	MH009	MH010	MH011	MH012	MH013	SA004	SA006	SA007	SA008	SA009	SA010	SA011	SA012	SH001	SH002	SH003	SH005	SH008	SH009	SH010	SH011	SH012
JFFAGPGL_02199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_02205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_02235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_02343	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	83	2	0	0	22	0	4
JFFAGPGL_02346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0
JFFAGPGL_02347	0	0	0	0	0	0	0	0	0	0	0	0	0	3	17	13	8	5	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	5	339	352	79	2	0	227	0	4
JFFAGPGL_02348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	248	62	0	0	176	0	1
JFFAGPGL_02368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_02369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_02370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_02374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	13	8	0	0	12	0	0
JFFAGPGL_02375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	3	0	0	1	0	0
JFFAGPGL_02376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_02377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_02378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_02387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_02735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_02869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_03100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_03196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_03262	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	9	1	3	0	2	0	1	2	1	0	0	0	0	0	0	0	0	0	0	2	198	249	35	2	3	138	30	3
JFFAGPGL_03263	0	0	0	0	0	0	0	0	0	0	0	0	0	14	33	14	19	6	0	9	3	6	4	9	1	0	0	0	0	0	0	0	0	0	42	976	375	90	30	8	198	300	20
JFFAGPGL_03293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_03346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_03407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_03471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_03541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_03626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_03676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_03713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_03806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_03824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	39	67	13	0	0	31	0	0
JFFAGPGL_03881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	3	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	9	85	142	55	7	3	120	10	1
JFFAGPGL_03882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JNHBFBIK_01032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JNHBFBIK_02795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	3	4	0	0	5	0	0	0	0	0	0	0	0	0	0	30	100	7	0	26	2	8	123	7
JNHBFBIK_02923	0	1	1	0	0	0	0	0	0	0	0	0	0	5	23	18	13	9	0	7	3	1	1	14	1	0	3	4	0	0	1	0	0	6	75	456	168	141	17	13	75	138	11
JNHBFBIK_02960	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	35	14	9	1	3	6	12	1
JNHBFBIK_03012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JNHBFBIK_03034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
JNHBFBIK_03351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	5	31	12	14	4	2	9	10	1
JNHBFBIK_03558	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	25	0	3	6	3	1	11	1
JNHBFBIK_03625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JNHBFBIK_03679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	55	10	0	0	2	1	0	0
JNHBFBIK_03709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	17	9	13	3	3	2	6	0
JNHBFBIK_03719	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	5	6	1	0	7	0	1	1	1	0	0	0	0	0	0	0	0	0	0	16	206	78	24	4	6	34	85	1
JNHBFBIK_03738	0	0	1	0	0	0	0	0	0	0	0	0	0	19	82	45	7	27	0	23	10	4	17	42	6	1	0	0	0	0	0	0	0	0	180	2028	844	186	84	13	526	989	39
JNHBFBIK_03792	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	6	1	0	2	1	1	0	3	0	0	0	0	0	0	0	0	0	0	9	127	12	10	4	3	4	36	1
JNHBFBIK_03908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	9	2	0	2	0	2	3	2	0	0	0	0	0	0	0	0	0	0	18	223	74	35	13	2	30	63	4
JNHBFBIK_03912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	3	1	0	2	1	0	1	3	0	0	0	0	0	0	0	0	0	0	12	87	48	31	5	4	27	27	1
JNHBFBIK_03926	0	0	3	0	0	0	0	0	0	0	0	0	0	10	52	29	75	11	0	12	6	5	6	19	0	0	0	0	0	0	1	0	0	0	96	934	713	178	62	24	298	498	2
JNHBFBIK_03977	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	30	4	0	13	4	0	12	0
JNHBFBIK_03982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JNHBFBIK_03990	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	2	7	4	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	35	253	160	39	19	0	84	70	7
JNHBFBIK_03992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19	2	1	6	0	1	0
JNHBFBIK_03997	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	6	15	4	0	9	9	2	2	13	1	0	0	0	0	0	0	0	0	0	68	701	224	82	26	9	118	265	8
JNHBFBIK_04001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	20	6	1	3	0	1	9	5
JNHBFBIK_04006	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	17	26	5	0	11	1	4	5	5	2	0	0	0	0	0	0	0	0	0	57	473	287	131	40	12	125	122	9
JNHBFBIK_04013	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	5	13	1	0	4	1	3	0	1	0	0	0	0	0	0	0	0	0	0	28	378	102	41	19	5	35	85	1
LFIFAEIL_01687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	3	1	4	3	0	0	0
LFIFAEIL_03218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	23	21	7	3	1	7	3	2
LFIFAEIL_03702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFIFAEIL_03746	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	5	11	3	0	7	1	4	0	4	0	0	1	0	0	0	0	0	0	0	52	135	149	73	39	59	52	80	22
LLOOKHMJ_02475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	5	2	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	11	176	49	14	8	5	27	41	2
LLOOKHMJ_03781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFFOFOGF_01655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MONEDLNM_01784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MONEDLNM_01785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MONEDLNM_02252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MONEDLNM_02385	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	8	10	1	0	5	0	2	1	5	0	0	0	0	0	0	0	0	0	0	16	198	121	52	8	7	54	51	4
MONEDLNM_03557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	2	10	2	3	0	0	1
MONEDLNM_03575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NECODPLC_00303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NECODPLC_01047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NECODPLC_01655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NECODPLC_02105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NECODPLC_02392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	15	10	13	0	0	3	3	0
NECODPLC_03583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NECODPLC_03701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	7	6	0	1	6	5	0
NECODPLC_03711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	0	0	0	0	0	0	0	4	11	58	35	52	4	6	19	20	3
NECODPLC_03712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	7	4	1	1	2	6	0
NECODPLC_03745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NECODPLC_03746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OACGOOHP_03664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	10	3	5	0	5	1	2	0
OACGOOHP_03709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_00002	0	0	0	0	0	0	0	0	0	0	0	0	0	29	2	1	0	0	0	13	1	0	1	0	0	1	12	0	0	0	0	0	0	0	333	28	33	3	24	16	7	8	1
OAJKAKCD_00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	18	33	20	14	2	1	17	5	2
OAJKAKCD_00814	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	4	10	2	0	3	2	1	3	0	0	0	0	0	0	0	0	0	0	0	31	288	107	49	18	7	53	88	4
OAJKAKCD_00959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0
OAJKAKCD_00973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OAJKAKCD_00974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_00975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_00976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_00979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OAJKAKCD_00990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_00992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OAJKAKCD_00993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_00997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OAJKAKCD_01019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	16	0	3	0	0	0
OAJKAKCD_01022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_01023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_01025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	3	49	1	0	7	6	2	4	0
OAJKAKCD_01026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OAJKAKCD_01027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0
OAJKAKCD_01028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_01029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_01030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	3	0	0	0
OAJKAKCD_01543	0	0	2	0	0	0	0	0	0	0	0	0	0	6	44	8	32	5	0	13	0	2	1	5	1	0	0	0	0	0	0	0	0	0	72	885	176	69	35	11	108	266	12
OAJKAKCD_01544	0	0	0	0	0	0	0	0	0	0	0	0	0	9	40	1	12	0	0	2	2	4	0	10	0	0	0	0	0	0	0	0	0	0	68	1203	59	5	15	9	15	158	3
OAJKAKCD_01547	0	0	1	0	0	0	0	0	0	0	0	0	0	6	25	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	19	781	14	1	0	5	9	1	0
OAJKAKCD_01548	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	126	4	0	0	0	1	1	0
OAJKAKCD_01549	0	0	1	0	0	0	0	0	0	0	0	0	0	1	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	421	13	1	0	3	5	0	0
OAJKAKCD_01550	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	13	337	13	0	0	2	2	0	0
OAJKAKCD_01554	0	0	1	0	0	0	0	0	0	0	0	0	0	2	11	1	20	0	0	1	5	3	0	12	0	0	0	0	0	1	0	0	0	0	37	384	11	13	18	5	9	199	1
OAJKAKCD_01555	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9	5	2	2	6	1	3	0
OAJKAKCD_01558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	3	0	0	0	0	0	0
OAJKAKCD_01612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_01829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	0	1	0	0	0
OAJKAKCD_01832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OAJKAKCD_01833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_01834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_01835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_01836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OAJKAKCD_01837	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	24	1	0	1	3	0	5	0
OAJKAKCD_01858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_01859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OAJKAKCD_01860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_01872	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	10	2	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	22	115	52	24	2	7	31	22	3
OAJKAKCD_01958	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	8	19	9	3	3	1	0	4
OAJKAKCD_02212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	4	1	0	1	1	0
OAJKAKCD_02351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	26	0	0	9	1	0	0
OAJKAKCD_02352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
OAJKAKCD_02353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	1	2	18	6	0	0
OAJKAKCD_02354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	1	0	0
OAJKAKCD_02355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0
OAJKAKCD_02356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	3	3	1	0	0
OAJKAKCD_02357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	6	5	3	2	0
OAJKAKCD_02358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	1	1	0	0
OAJKAKCD_02400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	10	4	2	4	1	6	2	2	1
OAJKAKCD_03057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	12	55	4	0	6	1	1	23	0
